Time;Bx;By;Bz;I;Azimuth;Pitch;Roll;
616.4400;−7.3302;12.9579;−12.1304;23.0000;26.502;−5.715;−1.363;
616.4950;−7.3302;12.9579;−12.1304;23.0000;27.322;−5.542;−0.284;
616.5250;−8.1760;10.9653;−15.3298;23.0000;33.157;−5.542;−0.284;
616.5650;−8.1760;10.9653;−15.3298;23.0000;34.965;−7.419;2.928;
616.6350;−8.1760;10.9653;−15.3298;23.0000;33.463;−13.163;4.170;
616.6400;−8.1760;10.9653;−15.3298;24.0000;33.463;−13.163;4.170;
616.7050;−8.1760;10.9653;−15.3298;24.0000;29.511;−16.157;0.692;
616.7260;−8.3992;8.1345;−18.1155;24.0000;33.896;−16.157;0.692;
616.7750;−8.3992;8.1345;−18.1155;24.0000;43.627;−14.886;10.262;
616.8400;−8.3992;8.1345;−18.1155;26.0000;43.627;−14.886;10.262;
616.8450;−8.3992;8.1345;−18.1155;26.0000;54.069;0.372;8.813;
616.9150;−8.3992;8.1345;−18.1155;26.0000;44.816;−13.048;10.398;
616.9250;−9.4254;3.6195;−19.9629;26.0000;59.527;−13.048;10.398;
616.9850;−9.4254;3.6195;−19.9629;26.0000;61.894;−10.995;10.865;
617.0400;−9.4254;3.6195;−19.9629;27.0000;61.894;−10.995;10.865;
617.0550;−9.4254;3.6195;−19.9629;27.0000;70.492;−3.757;12.211;
617.1270;−9.4254;3.6195;−19.9629;27.0000;70.432;−4.815;14.585;
617.1280;−9.9753;1.7609;−21.5685;27.0000;77.675;−4.815;14.585;
617.1950;−9.9753;1.7609;−21.5685;27.0000;72.329;−7.308;9.317;
617.2400;−9.9753;1.7609;−21.5685;27.0000;72.329;−7.308;9.317;
617.2660;−9.9753;1.7609;−21.5685;27.0000;65.127;−12.095;7.690;
617.3260;−10.0312;1.0070;−22.5281;27.0000;67.443;−12.095;7.690;
617.3350;−10.0312;1.0070;−22.5281;27.0000;65.210;−15.027;9.578;
617.4050;−10.0312;1.0070;−22.5281;27.0000;67.334;−12.598;8.427;
617.4400;−10.0312;1.0070;−22.5281;28.0000;67.334;−12.598;8.427;
617.4820;−10.0312;1.0070;−22.5281;28.0000;65.055;−13.242;6.613;
617.5260;−10.4527;−0.7367;−22.7354;28.0000;72.176;−13.242;6.613;
617.5440;−10.4527;−0.7367;−22.7354;28.0000;78.829;−9.291;8.038;
617.6150;−10.4527;−0.7367;−22.7354;28.0000;79.408;−8.762;7.546;
617.6410;−10.4527;−0.7367;−22.7354;28.0000;79.408;−8.762;7.546;
617.6850;−10.4527;−0.7367;−22.7354;28.0000;83.650;−5.709;5.782;
617.7260;−11.8051;−1.7226;−23.2630;28.0000;88.090;−5.709;5.782;
617.7550;−11.8051;−1.7226;−23.2630;28.0000;91.497;−3.480;0.532;
617.8250;−11.8051;−1.7226;−23.2630;28.0000;96.658;−1.230;−3.533;
617.8400;−11.8051;−1.7226;−23.2630;28.0000;96.658;−1.230;−3.533;
617.8950;−11.8051;−1.7226;−23.2630;28.0000;122.207;9.336;−6.716;
617.9260;−13.3509;−1.6946;−23.0350;28.0000;118.079;9.336;−6.716;
617.9650;−13.3509;−1.6946;−23.0350;28.0000;103.914;5.107;3.602;
618.0350;−13.3509;−1.6946;−23.0350;28.0000;91.604;−3.274;−1.278;
618.0400;−13.3509;−1.6946;−23.0350;29.0000;91.604;−3.274;−1.278;
618.1050;−13.3509;−1.6946;−23.0350;29.0000;75.098;−12.475;−1.476;
618.1260;−13.1621;−1.6470;−23.9119;29.0000;73.863;−12.475;−1.476;
618.1750;−13.1621;−1.6470;−23.9119;29.0000;78.806;−10.236;0.194;
618.2400;−13.1621;−1.6470;−23.9119;30.0000;78.806;−10.236;0.194;
618.2450;−13.1621;−1.6470;−23.9119;30.0000;81.455;−8.980;1.294;
618.3150;−13.1621;−1.6470;−23.9119;30.0000;86.447;−6.473;4.561;
618.3260;−12.7812;−1.8606;−23.9284;30.0000;87.163;−6.473;4.561;
618.3850;−12.7812;−1.8606;−23.9284;30.0000;84.436;−7.992;3.293;
618.4400;−12.7812;−1.8606;−23.9284;31.0000;84.436;−7.992;3.293;
618.4550;−12.7812;−1.8606;−23.9284;31.0000;90.534;−4.446;7.608;
618.5270;−12.7812;−1.8606;−23.9284;31.0000;102.715;5.122;9.829;
618.5280;−11.9437;−2.4246;−23.6761;31.0000;105.268;5.122;9.829;
618.5950;−11.9437;−2.4246;−23.6761;31.0000;88.859;−7.489;11.104;
618.6400;−11.9437;−2.4246;−23.6761;32.0000;88.859;−7.489;11.104;
618.6650;−11.9437;−2.4246;−23.6761;32.0000;87.134;−8.514;9.197;
618.7260;−11.4718;−1.8819;−23.5714;32.0000;85.030;−8.514;9.197;
618.7350;−11.4718;−1.8819;−23.5714;32.0000;93.619;−2.405;11.409;
618.8050;−11.4718;−1.8819;−23.5714;32.0000;94.558;−1.919;7.349;
618.8400;−11.4718;−1.8819;−23.5714;32.0000;94.558;−1.919;7.349;
618.8750;−11.4718;−1.8819;−23.5714;32.0000;91.539;−3.881;6.103;
618.9260;−12.9356;−1.7032;−23.4807;32.0000;90.791;−3.881;6.103;
618.9450;−12.9356;−1.7032;−23.4807;32.0000;84.728;−8.504;8.054;
619.0150;−12.9356;−1.7032;−23.4807;32.0000;81.321;−10.839;7.152;
619.0400;−12.9356;−1.7032;−23.4807;32.0000;81.321;−10.839;7.152;
619.0850;−12.9356;−1.7032;−23.4807;32.0000;89.286;−5.064;7.889;
619.1260;−12.6996;−1.3994;−23.6747;32.0000;88.110;−5.064;7.889;
619.1550;−12.6996;−1.3994;−23.6747;32.0000;87.679;−5.143;5.631;
619.2250;−12.6996;−1.3994;−23.6747;32.0000;92.640;−1.840;4.869;
619.2400;−12.6996;−1.3994;−23.6747;31.0000;92.640;−1.840;4.869;
619.2950;−12.6996;−1.3994;−23.6747;31.0000;101.001;3.377;3.478;
619.3260;−13.4009;−1.4234;−23.7504;31.0000;100.587;3.377;3.478;
619.3650;−13.4009;−1.4234;−23.7504;31.0000;96.778;−0.064;−3.925;
619.4350;−13.4009;−1.4234;−23.7504;31.0000;89.057;−4.196;3.926;
619.4400;−13.4009;−1.4234;−23.7504;31.0000;89.057;−4.196;3.926;
619.5050;−13.4009;−1.4234;−23.7504;31.0000;85.824;−7.283;9.899;
619.5290;−15.1846;−1.6541;−24.0203;31.0000;86.917;−7.283;9.899;
619.5760;−15.1846;−1.6541;−24.0203;31.0000;85.509;−8.039;7.321;
619.6400;−15.1846;−1.6541;−24.0203;31.0000;85.509;−8.039;7.321;
619.6460;−15.1846;−1.6541;−24.0203;31.0000;91.775;−2.844;6.060;
619.7150;−15.1846;−1.6541;−24.0203;31.0000;83.043;−8.770;1.898;
619.7250;−15.0467;−2.6546;−24.3201;31.0000;86.365;−8.770;1.898;
619.7850;−15.0467;−2.6546;−24.3201;31.0000;90.342;−6.071;0.864;
619.8400;−15.0467;−2.6546;−24.3201;30.0000;90.342;−6.071;0.864;
619.8550;−15.0467;−2.6546;−24.3201;30.0000;88.717;−7.852;7.324;
619.9270;−15.0467;−2.6546;−24.3201;30.0000;103.172;4.501;8.809;
619.9280;−14.2452;−0.9324;−24.6705;30.0000;98.509;4.501;8.809;
619.9950;−14.2452;−0.9324;−24.6705;30.0000;91.520;−1.161;11.206;
620.0400;−14.2452;−0.9324;−24.6705;26.0000;91.520;−1.161;11.206;
620.0650;−14.2452;−0.9324;−24.6705;26.0000;94.138;0.607;4.915;
620.1260;−11.6154;0.6129;−25.7687;26.0000;88.539;0.607;4.915;
620.1350;−11.6154;0.6129;−25.7687;26.0000;86.265;−0.922;8.391;
620.2060;−11.6154;0.6129;−25.7687;26.0000;79.337;−5.417;8.248;
620.2400;−11.6154;0.6129;−25.7687;26.0000;79.337;−5.417;8.248;
620.2750;−11.6154;0.6129;−25.7687;26.0000;78.028;−5.876;6.763;
620.3260;−11.3016;1.4983;−25.1996;26.0000;74.573;−5.876;6.763;
620.3450;−11.3016;1.4983;−25.1996;26.0000;73.607;−6.690;7.252;
620.4150;−11.3016;1.4983;−25.1996;26.0000;68.047;−10.089;6.316;
620.4400;−11.3016;1.4983;−25.1996;23.0000;68.047;−10.089;6.316;
620.4850;−11.3016;1.4983;−25.1996;23.0000;68.894;−9.779;6.880;
620.5260;−11.6597;1.9060;−25.2502;23.0000;68.000;−9.779;6.880;
620.5550;−11.6597;1.9060;−25.2502;23.0000;70.190;−6.529;3.116;
620.6250;−11.6597;1.9060;−25.2502;23.0000;84.853;1.671;3.630;
620.6420;−11.6597;1.9060;−25.2502;20.0000;84.853;1.671;3.630;
620.6950;−11.6597;1.9060;−25.2502;20.0000;83.794;1.276;1.755;
620.7270;−12.8597;2.2237;−25.1342;20.0000;83.001;1.276;1.755;
620.7660;−12.8597;2.2237;−25.1342;20.0000;64.031;−3.915;−9.923;
620.8360;−12.8597;2.2237;−25.1342;20.0000;73.053;−4.270;1.136;
620.8410;−12.8597;2.2237;−25.1342;16.0000;73.053;−4.270;1.136;
620.9060;−12.8597;2.2237;−25.1342;16.0000;69.208;−8.536;5.270;
620.9270;−14.5591;−0.1142;−24.7245;16.0000;78.725;−8.536;5.270;
620.9750;−14.5591;−0.1142;−24.7245;16.0000;73.693;−13.286;7.063;
621.0400;−14.5591;−0.1142;−24.7245;11.0000;73.693;−13.286;7.063;
621.0450;−14.5591;−0.1142;−24.7245;11.0000;79.157;−9.150;8.303;
621.1150;−14.5591;−0.1142;−24.7245;11.0000;77.954;−9.674;6.899;
621.1260;−13.5627;−0.4384;−24.7760;11.0000;78.225;−9.674;6.899;
621.1850;−13.5627;−0.4384;−24.7760;11.0000;78.106;−9.952;7.456;
621.2400;−13.5627;−0.4384;−24.7760;7.0000;78.106;−9.952;7.456;
621.2550;−13.5627;−0.4384;−24.7760;7.0000;69.912;−17.038;8.191;
621.3270;−13.5627;−0.4384;−24.7760;7.0000;92.915;1.353;12.231;
621.3280;−11.8689;−0.7819;−24.8876;7.0000;94.395;1.353;12.231;
621.3950;−11.8689;−0.7819;−24.8876;7.0000;82.482;−7.016;8.284;
621.4400;−11.8689;−0.7819;−24.8876;4.0000;82.482;−7.016;8.284;
621.4650;−11.8689;−0.7819;−24.8876;4.0000;85.256;−5.564;11.168;
621.5260;−10.3563;−0.9141;−25.2865;4.0000;85.062;−5.564;11.168;
621.5350;−10.3563;−0.9141;−25.2865;4.0000;82.891;−8.051;15.871;
621.6060;−10.3563;−0.9141;−25.2865;4.0000;82.211;−7.751;12.387;
621.6400;−10.3563;−0.9141;−25.2865;0.0000;82.211;−7.751;12.387;
621.6750;−10.3563;−0.9141;−25.2865;0.0000;77.372;−10.031;8.926;
621.7260;−10.2083;−0.3419;−24.8449;0.0000;75.278;−10.031;8.926;
621.7450;−10.2083;−0.3419;−24.8449;0.0000;72.015;−10.734;5.593;
621.8150;−10.2083;−0.3419;−24.8449;0.0000;69.396;−11.976;4.898;
621.8400;−10.2083;−0.3419;−24.8449;0.0000;69.396;−11.976;4.898;
621.8850;−10.2083;−0.3419;−24.8449;0.0000;66.733;−13.382;4.502;
621.9250;−10.7205;0.7800;−25.2200;0.0000;63.256;−13.382;4.502;
621.9550;−10.7205;0.7800;−25.2200;0.0000;79.274;−3.392;2.547;
622.0250;−10.7205;0.7800;−25.2200;0.0000;91.397;2.541;3.970;
622.0400;−10.7205;0.7800;−25.2200;0.0000;91.397;2.541;3.970;
622.0980;−10.7205;0.7800;−25.2200;0.0000;81.020;−1.801;−1.609;
622.1270;−13.1516;1.5513;−25.0964;0.0000;79.301;−1.801;−1.609;
622.1660;−13.1516;1.5513;−25.0964;0.0000;75.785;−5.292;4.018;
622.2350;−13.1516;1.5513;−25.0964;0.0000;74.420;−6.596;5.123;
622.2410;−13.1516;1.5513;−25.0964;0.0000;74.420;−6.596;5.123;
622.3050;−13.1516;1.5513;−25.0964;0.0000;69.345;−10.222;4.983;
622.3260;−13.9933;1.0604;−25.1362;0.0000;71.894;−10.222;4.983;
622.3750;−13.9933;1.0604;−25.1362;0.0000;72.484;−9.026;3.256;
622.4400;−13.9933;1.0604;−25.1362;0.0000;72.484;−9.026;3.256;
622.4440;−13.9933;1.0604;−25.1362;0.0000;70.293;−9.655;1.258;
622.5140;−13.9933;1.0604;−25.1362;0.0000;71.084;−7.824;−1.755;
622.5300;−16.0319;−1.5999;−25.6500;0.0000;82.626;−7.824;−1.755;
622.5850;−16.0319;−1.5999;−25.6500;0.0000;75.987;−16.338;8.658;
622.6400;−16.0319;−1.5999;−25.6500;0.0000;75.987;−16.338;8.658;
622.6550;−16.0319;−1.5999;−25.6500;0.0000;95.102;0.273;7.324;
622.7260;−16.0319;−1.5999;−25.6500;0.0000;87.308;−5.961;6.153;
622.7270;−16.2277;−3.1568;−25.8111;0.0000;91.986;−5.961;6.153;
622.7960;−16.2277;−3.1568;−25.8111;0.0000;88.825;−8.282;4.975;
622.8430;−16.2277;−3.1568;−25.8111;0.0000;88.825;−8.282;4.975;
622.8650;−16.2277;−3.1568;−25.8111;0.0000;94.661;−3.786;8.818;
622.9250;−16.3260;−2.0541;−26.6347;0.0000;91.352;−3.786;8.818;
622.9350;−16.3260;−2.0541;−26.6347;0.0000;87.849;−6.900;9.899;
623.0040;−16.3260;−2.0541;−26.6347;0.0000;86.632;−7.465;6.924;
623.0390;−16.3260;−2.0541;−26.6347;0.0000;86.632;−7.465;6.924;
623.0740;−16.3260;−2.0541;−26.6347;0.0000;88.623;−5.821;6.286;
623.1250;−15.4094;−1.0279;−28.0279;0.0000;84.928;−5.821;6.286;
623.1440;−15.4094;−1.0279;−28.0279;0.0000;80.362;−8.121;2.674;
623.2140;−15.4094;−1.0279;−28.0279;0.0000;73.115;−14.674;6.535;
623.2390;−15.4094;−1.0279;−28.0279;0.0000;73.115;−14.674;6.535;
623.2840;−15.4094;−1.0279;−28.0279;0.0000;92.836;−0.338;4.511;
623.3250;−15.5716;0.6516;−28.1740;0.0000;87.386;−0.338;4.511;
623.3540;−15.5716;0.6516;−28.1740;0.0000;92.745;3.101;3.289;
623.4240;−15.5716;0.6516;−28.1740;0.0000;96.175;4.162;−3.991;
623.4390;−15.5716;0.6516;−28.1740;0.0000;96.175;4.162;−3.991;
623.4940;−15.5716;0.6516;−28.1740;0.0000;82.550;−2.037;−5.137;
623.5250;−16.5582;2.2492;−27.8142;0.0000;76.795;−2.037;−5.137;
623.5640;−16.5582;2.2492;−27.8142;0.0000;71.452;−8.438;3.673;
623.6340;−16.5582;2.2492;−27.8142;0.0000;70.300;−10.935;6.843;
623.6450;−16.5582;2.2492;−27.8142;0.0000;70.300;−10.935;6.843;
623.7040;−16.5582;2.2492;−27.8142;0.0000;71.973;−8.772;5.358;
623.7250;−17.1372;2.2094;−27.5386;0.0000;72.685;−8.772;5.358;
623.7740;−17.1372;2.2094;−27.5386;0.0000;68.132;−12.341;4.558;
623.8390;−17.1372;2.2094;−27.5386;0.0000;68.132;−12.341;4.558;
623.8440;−17.1372;2.2094;−27.5386;0.0000;71.593;−8.903;3.611;
623.9140;−17.1372;2.2094;−27.5386;0.0000;68.127;−16.185;10.572;
623.9260;−15.8697;1.2417;−28.1220;0.0000;68.718;−16.185;10.572;
623.9850;−15.8697;1.2417;−28.1220;0.0000;78.463;−6.053;7.464;
624.0400;−15.8697;1.2417;−28.1220;0.0000;78.463;−6.053;7.464;
624.0540;−15.8697;1.2417;−28.1220;0.0000;87.053;0.384;10.924;
624.1260;−15.8697;1.2417;−28.1220;0.0000;73.663;−7.528;1.466;
624.1260;−13.4308;1.0003;−27.3901;0.0000;72.206;−7.528;1.466;
624.1940;−13.4308;1.0003;−27.3901;0.0000;82.129;−3.352;9.399;
624.2390;−13.4308;1.0003;−27.3901;0.0000;82.129;−3.352;9.399;
624.2640;−13.4308;1.0003;−27.3901;0.0000;71.082;−10.670;7.002;
624.3250;−11.5409;1.3648;−25.4643;0.0000;68.414;−10.670;7.002;
624.3340;−11.5409;1.3648;−25.4643;0.0000;65.628;−13.355;7.993;
624.4040;−11.5409;1.3648;−25.4643;0.0000;68.449;−11.539;8.684;
624.4400;−11.5409;1.3648;−25.4643;0.0000;68.449;−11.539;8.684;
624.4740;−11.5409;1.3648;−25.4643;0.0000;59.440;−16.920;5.926;
624.5250;−11.1301;1.4109;−24.3674;0.0000;59.293;−16.920;5.926;
624.5440;−11.1301;1.4109;−24.3674;0.0000;60.577;−15.477;5.438;
624.6140;−11.1301;1.4109;−24.3674;0.0000;60.954;−11.552;0.294;
624.6400;−11.1301;1.4109;−24.3674;0.0000;60.954;−11.552;0.294;
624.6840;−11.1301;1.4109;−24.3674;0.0000;79.190;−2.293;2.932;
624.7250;−12.8108;1.3133;−22.6153;0.0000;81.080;−2.293;2.932;
624.7540;−12.8108;1.3133;−22.6153;0.0000;76.677;−3.576;−2.891;
624.8240;−12.8108;1.3133;−22.6153;0.0000;82.161;−1.388;1.630;
624.8400;−12.8108;1.3133;−22.6153;0.0000;82.161;−1.388;1.630;
624.8940;−12.8108;1.3133;−22.6153;0.0000;74.901;−6.734;3.782;
624.9250;−13.6121;2.0191;−22.2278;0.0000;73.349;−6.734;3.782;
624.9650;−13.6121;2.0191;−22.2278;0.0000;67.648;−10.836;2.774;
625.0350;−13.6121;2.0191;−22.2278;0.0000;65.676;−12.514;2.806;
625.0400;−13.6121;2.0191;−22.2278;0.0000;65.676;−12.514;2.806;
625.1040;−13.6121;2.0191;−22.2278;0.0000;64.699;−12.045;0.768;
625.1270;−12.4224;3.3624;−22.2314;0.0000;58.179;−12.045;0.768;
625.1740;−12.4224;3.3624;−22.2314;0.0000;52.294;−20.004;3.114;
625.2400;−12.4224;3.3624;−22.2314;0.0000;52.294;−20.004;3.114;
625.2470;−12.4224;3.3624;−22.2314;0.0000;57.063;−16.945;5.268;
625.3150;−12.4224;3.3624;−22.2314;0.0000;65.735;−8.871;5.581;
625.3250;−10.3005;4.5439;−23.1766;0.0000;57.744;−8.871;5.581;
625.3850;−10.3005;4.5439;−23.1766;0.0000;57.086;−7.594;3.171;
625.4400;−10.3005;4.5439;−23.1766;0.0000;57.086;−7.594;3.171;
625.4550;−10.3005;4.5439;−23.1766;0.0000;53.940;−7.606;0.225;
625.5260;−10.3005;4.5439;−23.1766;0.0000;71.975;0.049;9.294;
625.5270;−6.9625;5.0494;−25.1835;0.0000;65.308;0.049;9.294;
625.5950;−6.9625;5.0494;−25.1835;0.0000;57.314;−7.110;12.529;
625.6400;−6.9625;5.0494;−25.1835;0.0000;57.314;−7.110;12.529;
625.6640;−6.9625;5.0494;−25.1835;0.0000;58.100;−7.793;14.325;
625.7250;−4.0735;7.5141;−25.4960;0.0000;43.898;−7.793;14.325;
625.7350;−4.0735;7.5141;−25.4960;0.0000;40.481;−1.991;6.988;
625.8040;−4.0735;7.5141;−25.4960;0.0000;36.385;−3.905;6.134;
625.8390;−4.0735;7.5141;−25.4960;0.0000;36.385;−3.905;6.134;
625.8750;−4.0735;7.5141;−25.4960;0.0000;35.553;−5.021;6.436;
625.9250;−2.3671;9.8645;−25.5709;0.0000;23.455;−5.021;6.436;
625.9440;−2.3671;9.8645;−25.5709;0.0000;17.146;−12.664;5.205;
626.0140;−2.3671;9.8645;−25.5709;0.0000;19.656;−12.922;6.939;
626.0400;−2.3671;9.8645;−25.5709;0.0000;19.656;−12.922;6.939;
626.0840;−2.3671;9.8645;−25.5709;0.0000;17.874;−10.089;4.939;
626.1250;−0.8064;10.9336;−26.1189;0.0000;11.274;−10.089;4.939;
626.1540;−0.8064;10.9336;−26.1189;0.0000;12.259;−7.393;5.004;
626.2240;−0.8064;10.9336;−26.1189;0.0000;11.563;−5.571;4.256;
626.2400;−0.8064;10.9336;−26.1189;0.0000;11.563;−5.571;4.256;
626.2940;−0.8064;10.9336;−26.1189;0.0000;2.444;2.055;−0.834;
626.3250;−0.3905;11.7230;−26.6336;0.0000;0.016;2.055;−0.834;
626.3650;−0.3905;11.7230;−26.6336;0.0000;3.950;−3.067;1.110;
626.4350;−0.3905;11.7230;−26.6336;0.0000;−3.225;−1.724;−2.357;
626.4400;−0.3905;11.7230;−26.6336;0.0000;−3.225;−1.724;−2.357;
626.5050;−0.3905;11.7230;−26.6336;0.0000;2.141;−5.372;0.299;
626.5250;−0.0258;13.5031;−26.6587;0.0000;0.593;−5.372;0.299;
626.5750;−0.0258;13.5031;−26.6587;0.0000;−1.944;−8.118;−1.305;
626.6400;−0.0258;13.5031;−26.6587;0.0000;−1.944;−8.118;−1.305;
626.6500;−0.0258;13.5031;−26.6587;0.0000;−2.958;−11.800;−2.128;
626.7150;−0.0258;13.5031;−26.6587;0.0000;−3.372;−11.520;−2.405;
626.7260;1.0238;14.7960;−25.3365;0.0000;−6.092;−11.520;−2.405;
626.7850;1.0238;14.7960;−25.3365;0.0000;−3.150;−10.073;−0.050;
626.8400;1.0238;14.7960;−25.3365;0.0000;−3.150;−10.073;−0.050;
626.8550;1.0238;14.7960;−25.3365;0.0000;2.841;−9.576;4.423;
626.9270;1.0238;14.7960;−25.3365;0.0000;0.515;−4.824;2.657;
626.9280;3.1603;15.8614;−25.1652;0.0000;−6.334;−4.824;2.657;
626.9950;3.1603;15.8614;−25.1652;0.0000;−4.321;−3.257;4.208;
627.0400;3.1603;15.8614;−25.1652;0.0000;−4.321;−3.257;4.208;
627.0650;3.1603;15.8614;−25.1652;0.0000;−1.684;−5.162;5.957;
627.1260;5.5103;16.7331;−25.2162;0.0000;−8.583;−5.162;5.957;
627.1350;5.5103;16.7331;−25.2162;0.0000;−3.407;−4.433;9.858;
627.2050;5.5103;16.7331;−25.2162;0.0000;−1.127;−2.216;11.553;
627.2400;5.5103;16.7331;−25.2162;0.0000;−1.127;−2.216;11.553;
627.2750;5.5103;16.7331;−25.2162;0.0000;−3.793;−7.330;9.399;
627.3260;6.7494;15.5870;−25.0205;0.0000;−7.813;−7.330;9.399;
627.3450;6.7494;15.5870;−25.0205;0.0000;−10.619;−10.491;6.779;
627.4150;6.7494;15.5870;−25.0205;0.0000;−14.165;−8.145;4.412;
627.4400;6.7494;15.5870;−25.0205;0.0000;−14.165;−8.145;4.412;
627.4860;6.7494;15.5870;−25.0205;0.0000;−16.550;−11.408;1.660;
627.5260;7.6408;14.3015;−25.3790;0.0000;−19.888;−11.408;1.660;
627.5550;7.6408;14.3015;−25.3790;0.0000;−18.763;−11.454;2.570;
627.6250;7.6408;14.3015;−25.3790;0.0000;−23.731;−9.735;−0.979;
627.6400;7.6408;14.3015;−25.3790;0.0000;−23.731;−9.735;−0.979;
627.6950;7.6408;14.3015;−25.3790;0.0000;−23.752;−3.992;1.305;
627.7250;7.8845;14.1500;−24.9858;0.0000;−24.746;−3.992;1.305;
627.7730;7.8845;14.1500;−24.9858;0.0000;−33.049;1.131;−2.316;
627.8350;7.8845;14.1500;−24.9858;0.0000;−37.146;2.510;−4.698;
627.8400;7.8845;14.1500;−24.9858;0.0000;−37.146;2.510;−4.698;
627.9050;7.8845;14.1500;−24.9858;0.0000;−34.680;−0.066;−4.474;
627.9260;6.8075;15.1699;−24.5771;0.0000;−29.801;−0.066;−4.474;
627.9750;6.8075;15.1699;−24.5771;0.0000;−24.021;−3.000;−1.201;
628.0400;6.8075;15.1699;−24.5771;0.0000;−24.021;−3.000;−1.201;
628.0450;6.8075;15.1699;−24.5771;0.0000;−24.430;−6.880;−3.170;
628.1150;6.8075;15.1699;−24.5771;0.0000;−23.032;−4.516;−1.029;
628.1250;6.1417;15.2659;−24.3154;0.0000;−21.011;−4.516;−1.029;
628.1850;6.1417;15.2659;−24.3154;0.0000;−27.674;−5.180;−7.051;
628.2400;6.1417;15.2659;−24.3154;1.0000;−27.674;−5.180;−7.051;
628.2550;6.1417;15.2659;−24.3154;1.0000;−27.788;−6.548;−7.812;
628.3260;6.1417;15.2659;−24.3154;1.0000;−23.126;−8.854;−4.436;
628.3280;4.9644;14.8100;−25.4871;1.0000;−20.526;−8.854;−4.436;
628.3950;4.9644;14.8100;−25.4871;1.0000;−15.174;−8.459;−0.056;
628.4400;4.9644;14.8100;−25.4871;0.0000;−15.174;−8.459;−0.056;
628.4650;4.9644;14.8100;−25.4871;0.0000;−12.773;−11.980;1.070;
628.5260;5.5593;14.6247;−25.2510;0.0000;−14.572;−11.980;1.070;
628.5350;5.5593;14.6247;−25.2510;0.0000;−21.839;−9.247;−4.169;
628.6050;5.5593;14.6247;−25.2510;0.0000;−13.176;−3.743;3.949;
628.6400;5.5593;14.6247;−25.2510;0.0000;−13.176;−3.743;3.949;
628.6750;5.5593;14.6247;−25.2510;0.0000;−15.255;−2.347;2.911;
628.7260;7.3544;13.8300;−24.6796;0.0000;−22.314;−2.347;2.911;
628.7450;7.3544;13.8300;−24.6796;0.0000;−9.107;−12.104;9.843;
628.8150;7.3544;13.8300;−24.6796;0.0000;−14.019;−2.599;8.248;
628.8400;7.3544;13.8300;−24.6796;0.0000;−14.019;−2.599;8.248;
628.8850;7.3544;13.8300;−24.6796;0.0000;−10.211;−7.860;9.686;
628.9260;8.7679;13.2240;−24.5477;0.0000;−15.200;−7.860;9.686;
628.9550;8.7679;13.2240;−24.5477;0.0000;−13.484;−12.577;9.858;
629.0250;8.7679;13.2240;−24.5477;0.0000;−16.044;−9.142;8.767;
629.0400;8.7679;13.2240;−24.5477;0.0000;−16.044;−9.142;8.767;
629.0950;8.7679;13.2240;−24.5477;0.0000;−13.034;−16.697;9.406;
629.1260;9.0884;13.5000;−24.9943;0.0000;−13.430;−16.697;9.406;
